id,image_path,mask_path,orig_image_file,orig_mask_file,subdir,iou,precision,recall,f1,note
34,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0034_7_10_0_2048_512_2560.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0034_7_10_0_2048_512_2560.png,potsdamRGB/img_dir/train/7_10_0_2048_512_2560.png,potsdamRGB/ann_dir/train/7_10_0_2048_512_2560.png,potsdamRGB,0.0,0.0,0.0,0.0,no_building
35,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0035_5_13_4608_2560_5120_3072.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0035_5_13_4608_2560_5120_3072.png,potsdamRGB/img_dir/val/5_13_4608_2560_5120_3072.png,potsdamRGB/ann_dir/val/5_13_4608_2560_5120_3072.png,potsdamRGB,0.0,0.0,0.0,0.0,no_building
36,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0036_5_14_5120_2560_5632_3072.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0036_5_14_5120_2560_5632_3072.png,potsdamRGB/img_dir/val/5_14_5120_2560_5632_3072.png,potsdamRGB/ann_dir/val/5_14_5120_2560_5632_3072.png,potsdamRGB,0.8957915831663327,0.9216494845360824,0.9696312364425163,0.945031712473573,
37,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0037_6_10_4096_2560_4608_3072.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0037_6_10_4096_2560_4608_3072.png,potsdamRGB/img_dir/train/6_10_4096_2560_4608_3072.png,potsdamRGB/ann_dir/train/6_10_4096_2560_4608_3072.png,potsdamRGB,0.0,0.0,0.0,0.0,no_building
38,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0038_5_10_4608_2048_5120_2560.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0038_5_10_4608_2048_5120_2560.png,potsdamRGB/img_dir/train/5_10_4608_2048_5120_2560.png,potsdamRGB/ann_dir/train/5_10_4608_2048_5120_2560.png,potsdamRGB,0.9102314789979078,0.9120417652117824,0.9978241213787425,0.9530064696404312,
39,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0039_4_14_2560_2560_3072_3072.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0039_4_14_2560_2560_3072_3072.png,potsdamRGB/img_dir/val/4_14_2560_2560_3072_3072.png,potsdamRGB/ann_dir/val/4_14_2560_2560_3072_3072.png,potsdamRGB,0.0,0.0,0.0,0.0,no_building
40,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0040_7_13_5120_5120_5632_5632.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0040_7_13_5120_5120_5632_5632.png,potsdamRGB/img_dir/val/7_13_5120_5120_5632_5632.png,potsdamRGB/ann_dir/val/7_13_5120_5120_5632_5632.png,potsdamRGB,0.0,0.0,0.0,0.0,no_building
41,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0041_7_9_5488_5120_6000_5632.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0041_7_9_5488_5120_6000_5632.png,potsdamRGB/img_dir/train/7_9_5488_5120_6000_5632.png,potsdamRGB/ann_dir/train/7_9_5488_5120_6000_5632.png,potsdamRGB,0.0,0.0,0.0,0.0,no_building
42,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0042_4_10_4096_4096_4608_4608.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0042_4_10_4096_4096_4608_4608.png,potsdamRGB/img_dir/train/4_10_4096_4096_4608_4608.png,potsdamRGB/ann_dir/train/4_10_4096_4096_4608_4608.png,potsdamRGB,0.4891020649702557,0.5160124340345551,0.903648290942571,0.6569087189870029,
43,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0043_5_13_4096_3072_4608_3584.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0043_5_13_4096_3072_4608_3584.png,potsdamRGB/img_dir/val/5_13_4096_3072_4608_3584.png,potsdamRGB/ann_dir/val/5_13_4096_3072_4608_3584.png,potsdamRGB,0.0,0.0,0.0,0.0,no_building
44,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0044_2_12_0_4096_512_4608.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0044_2_12_0_4096_512_4608.png,potsdamRGB/img_dir/train/2_12_0_4096_512_4608.png,potsdamRGB/ann_dir/train/2_12_0_4096_512_4608.png,potsdamRGB,0.5237853226577541,0.7315639719196088,0.6484055513790474,0.6874791545362555,
45,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0045_3_13_4096_2048_4608_2560.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0045_3_13_4096_2048_4608_2560.png,potsdamRGB/img_dir/val/3_13_4096_2048_4608_2560.png,potsdamRGB/ann_dir/val/3_13_4096_2048_4608_2560.png,potsdamRGB,0.9635113696456901,0.9670057496682883,0.9962635560010936,0.9814166442230002,
46,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0046_5_12_3584_5488_4096_6000.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0046_5_12_3584_5488_4096_6000.png,potsdamRGB/img_dir/train/5_12_3584_5488_4096_6000.png,potsdamRGB/ann_dir/train/5_12_3584_5488_4096_6000.png,potsdamRGB,0.12486174410304281,0.1868656926680089,0.273416699589467,0.22200371691475154,
47,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0047_3_10_1536_2048_2048_2560.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0047_3_10_1536_2048_2048_2560.png,potsdamRGB/img_dir/train/3_10_1536_2048_2048_2560.png,potsdamRGB/ann_dir/train/3_10_1536_2048_2048_2560.png,potsdamRGB,0.0,0.0,0.0,0.0,no_building
48,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0048_3_11_2048_3584_2560_4096.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0048_3_11_2048_3584_2560_4096.png,potsdamRGB/img_dir/train/3_11_2048_3584_2560_4096.png,potsdamRGB/ann_dir/train/3_11_2048_3584_2560_4096.png,potsdamRGB,0.7245202663011553,0.9995610184372257,0.7247508753029895,0.8402571781370197,
49,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0049_3_14_2048_1024_2560_1536.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0049_3_14_2048_1024_2560_1536.png,potsdamRGB/img_dir/val/3_14_2048_1024_2560_1536.png,potsdamRGB/ann_dir/val/3_14_2048_1024_2560_1536.png,potsdamRGB,0.8251210374998444,0.8519694146372807,0.9632126460161562,0.9041822657747044,
50,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0050_7_12_0_2048_512_2560.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0050_7_12_0_2048_512_2560.png,potsdamRGB/img_dir/train/7_12_0_2048_512_2560.png,potsdamRGB/ann_dir/train/7_12_0_2048_512_2560.png,potsdamRGB,0.8792472954441566,0.9209224385572933,0.9510506798516687,0.93574411156606,
